crop_name,temparature,humidity,moisture,soil_type,nitrogen,potassium,phosphorous
Ground Nuts,37.24,59.64,30.67,Red,41,0,2
Sugarcane,28.4,57.3,49.24,Clayey,8,17,10
Maize,33.83,56.31,25.41,Sandy,18,0,23
Tobacco,27.47,58.13,56.8,Black,10,13,9
Sugarcane,32.01,56.9,39.16,Red,17,13,14
Pulses,23.69,59.77,47.95,Clayey,39,1,0
Paddy,30.22,60.34,59.66,Black,9,0,14
Maize,25.24,46.57,36.23,Loamy,32,0,0
Wheat,26.8,60.69,60.28,Loamy,15,0,11
Ground Nuts,32.37,56.56,65.45,Sandy,37,3,0
Millets,23.86,55.45,24.43,Loamy,13,0,35
Maize,34.18,58.31,46.39,Sandy,36,0,0
Maize,39.42,76.38,57.33,Black,13,3,43
Millets,24.86,54.46,36.36,Clayey,37,0,0
Paddy,32.95,62.26,50.04,Sandy,14,17,7
Pulses,29.78,59.94,29.17,Sandy,22,0,19
Sugarcane,27.48,60.62,44.8,Black,14,2,11
Sugarcane,36.73,71.35,70.0,Black,11,4,38
Pulses,27.49,63.32,26.02,Red,13,0,38
Oil seeds,30.69,59.81,37.29,Loamy,21,0,23
Barley,29.14,58.46,36.98,Loamy,40,0,3
Maize,32.52,57.58,57.94,Clayey,42,0,0
Tobacco,23.05,52.61,60.11,Black,31,0,3
Ground Nuts,29.48,60.63,42.23,Clayey,5,8,19
Pulses,25.33,53.26,27.11,Red,12,3,38
Oil seeds,26.0,57.01,31.36,Loamy,42,0,0
Sugarcane,30.09,62.9,44.53,Red,38,0,0
Pulses,27.83,53.2,58.73,Loamy,14,0,32
Maize,37.81,73.97,40.95,Black,13,2,36
Tobacco,36.87,61.5,54.95,Loamy,12,4,8
Cotton,30.98,66.44,29.27,Sandy,35,4,0
Paddy,30.41,52.79,24.79,Red,38,2,0
Maize,35.69,58.61,58.14,Red,14,9,10
Millets,23.11,53.38,41.79,Black,20,0,23
Tobacco,23.82,59.74,65.58,Black,7,1,4
Tobacco,34.2,72.31,28.33,Black,33,0,0
Oil seeds,34.22,74.96,58.79,Red,13,0,9
Paddy,36.98,73.11,41.32,Clayey,41,4,0
Millets,34.68,76.53,33.78,Black,9,0,44
Barley,24.22,50.03,55.39,Clayey,9,0,37
Oil seeds,34.25,73.29,38.06,Loamy,8,1,7
Barley,31.43,64.88,54.37,Sandy,1,8,27
Barley,31.14,61.27,45.36,Black,14,1,17
Ground Nuts,24.69,54.86,47.9,Black,26,0,18
Wheat,30.39,67.95,35.69,Sandy,20,0,18
Millets,28.44,46.2,34.75,Clayey,15,3,15
Pulses,30.6,56.63,35.82,Black,1,23,25
Maize,25.64,56.54,49.67,Red,12,12,22
Pulses,33.35,59.4,66.69,Loamy,32,2,4
Pulses,23.15,58.66,63.44,Loamy,37,1,2
Pulses,34.48,70.08,59.13,Clayey,25,4,18
Ground Nuts,28.39,51.27,70.0,Clayey,10,1,32
Wheat,39.9,73.93,32.55,Black,9,9,27
Cotton,32.98,58.76,28.59,Clayey,13,10,31
Ground Nuts,29.66,49.78,23.81,Black,12,18,8
Ground Nuts,30.69,58.35,21.33,Black,4,9,27
Maize,23.98,48.21,35.49,Black,35,3,1
Tobacco,28.52,72.19,59.12,Clayey,5,12,33
Millets,31.01,60.4,43.04,Clayey,12,9,20
Cotton,27.53,47.05,22.75,Clayey,9,0,8
Oil seeds,36.9,52.23,24.84,Black,12,0,33
Sugarcane,29.16,61.51,34.35,Black,35,0,0
Ground Nuts,27.28,53.81,39.02,Sandy,18,0,23
Barley,33.4,58.26,40.56,Red,14,2,32
Barley,31.02,54.58,45.71,Red,11,0,12
Oil seeds,24.23,64.12,49.89,Loamy,26,0,24
Oil seeds,21.96,40.71,40.64,Clayey,9,19,11
Maize,34.33,69.34,32.53,Loamy,44,4,4
Maize,30.88,66.31,38.96,Clayey,24,0,24
Ground Nuts,21.52,61.31,30.52,Loamy,9,0,37
Barley,29.67,64.78,21.0,Black,12,0,42
Pulses,30.52,62.11,23.07,Black,33,1,4
Maize,26.59,52.55,41.35,Sandy,7,0,46
Oil seeds,32.62,59.63,50.0,Clayey,9,19,22
Cotton,32.95,59.16,69.03,Clayey,33,1,0
Tobacco,28.56,43.97,24.88,Loamy,10,11,8
Pulses,35.74,66.71,37.68,Sandy,10,9,32
Tobacco,26.35,50.4,53.76,Black,12,0,32
Cotton,33.8,70.5,42.98,Sandy,7,4,32
Tobacco,28.08,58.23,37.23,Clayey,39,2,0
Wheat,32.56,71.98,46.27,Loamy,20,1,21
Wheat,29.64,49.17,34.47,Clayey,19,0,16
Ground Nuts,31.55,58.9,47.7,Sandy,5,16,18
Pulses,35.51,53.67,32.47,Clayey,33,0,0
Paddy,33.2,60.31,55.18,Black,12,10,30
Paddy,23.28,48.32,43.9,Red,8,11,13
Barley,40.0,65.13,40.28,Loamy,9,0,39
Pulses,27.91,62.4,41.2,Red,8,16,17
Wheat,23.03,49.38,40.47,Black,23,0,18
Tobacco,25.88,54.24,40.43,Clayey,39,4,4
Tobacco,31.64,51.55,63.79,Loamy,35,2,2
Tobacco,27.32,59.41,44.2,Loamy,7,12,21
Cotton,33.87,61.94,45.99,Loamy,10,19,16
Sugarcane,30.04,44.44,43.27,Clayey,8,10,10
Ground Nuts,37.53,59.1,32.18,Red,10,3,37
Tobacco,33.8,60.2,43.21,Sandy,16,0,27
Ground Nuts,21.7,60.92,26.89,Sandy,11,12,21
Ground Nuts,31.15,63.09,30.51,Clayey,4,5,32
Paddy,27.1,42.29,35.96,Black,9,4,39
Wheat,33.97,66.11,59.93,Clayey,36,0,0
Maize,32.8,46.19,20.0,Red,8,6,28
Tobacco,32.16,70.3,57.02,Black,30,0,0
Paddy,24.65,46.46,27.78,Sandy,10,0,40
Wheat,29.46,43.41,40.69,Black,18,0,20
Tobacco,28.74,50.71,37.75,Loamy,18,1,19
Sugarcane,40.0,74.62,44.27,Red,37,4,3
Maize,28.67,61.38,48.54,Black,24,0,24
Maize,22.28,43.79,63.73,Clayey,11,3,6
Oil seeds,32.21,72.67,58.11,Clayey,36,4,3
Maize,27.73,61.49,20.0,Clayey,14,0,35
Oil seeds,25.85,55.63,47.46,Clayey,19,4,26
Cotton,27.63,56.77,28.61,Clayey,37,0,4
Oil seeds,30.45,71.76,45.74,Red,14,11,13
Ground Nuts,20.48,55.53,65.44,Loamy,10,12,12
Pulses,34.12,58.21,42.94,Sandy,11,2,39
Maize,25.45,45.61,41.12,Clayey,0,17,19
Paddy,21.54,58.62,46.04,Red,22,4,20
Ground Nuts,27.08,64.97,38.34,Red,9,3,18
Millets,27.06,51.6,51.94,Clayey,39,3,0
Paddy,31.67,48.24,38.06,Black,28,1,21
Barley,39.89,63.45,47.15,Sandy,12,14,19
Cotton,22.85,56.83,57.72,Red,9,4,14
Pulses,33.18,56.59,53.96,Black,3,12,25
Pulses,32.8,44.88,49.08,Red,34,0,1
Wheat,25.71,51.75,70.0,Black,18,3,38
Cotton,37.03,70.38,61.08,Black,6,6,29
Tobacco,37.68,67.03,20.0,Red,7,7,33
Sugarcane,24.32,56.65,22.81,Red,12,0,37
Tobacco,25.38,60.83,22.64,Clayey,40,0,0
Barley,34.73,68.13,39.85,Sandy,24,0,21
Barley,35.89,52.9,44.55,Red,20,0,19
Tobacco,34.17,68.22,31.05,Loamy,16,3,9
Maize,26.14,57.83,37.34,Sandy,38,0,0
Maize,34.08,62.7,32.05,Black,21,1,18
Millets,24.46,65.27,48.51,Red,28,0,24
Cotton,31.49,47.25,30.78,Loamy,35,0,0
Maize,25.74,52.83,35.38,Red,7,17,13
Maize,40.0,63.46,40.95,Red,11,1,35
Tobacco,36.68,65.54,46.65,Red,7,15,18
Maize,30.4,44.22,31.39,Loamy,44,2,0
Pulses,26.5,57.72,35.19,Red,16,0,8
Maize,29.16,51.64,30.31,Clayey,18,0,32
Millets,35.74,79.96,27.81,Clayey,8,0,41
Pulses,32.83,69.35,43.35,Red,25,0,32
Maize,32.97,44.31,46.49,Red,33,2,0
Pulses,33.07,62.75,57.16,Clayey,7,11,27
Oil seeds,26.12,46.35,49.55,Loamy,0,22,14
Pulses,30.64,61.94,52.25,Red,14,13,9
Paddy,25.99,60.98,37.81,Loamy,39,0,0
Oil seeds,30.96,71.01,55.69,Red,9,16,15
Tobacco,22.33,48.89,28.54,Black,6,19,17
Barley,25.13,69.36,50.28,Clayey,9,2,8
Oil seeds,37.01,72.38,44.71,Sandy,8,0,13
Maize,37.11,61.41,60.83,Sandy,8,13,16
Wheat,30.01,67.64,26.5,Red,38,2,3
Cotton,21.44,57.52,58.64,Black,7,0,5
Cotton,30.58,53.33,39.94,Red,14,1,16
Paddy,33.31,63.71,32.94,Loamy,6,0,37
Oil seeds,32.27,66.81,57.12,Red,16,3,11
Barley,38.18,72.68,52.23,Clayey,42,0,0
Oil seeds,28.07,57.06,54.6,Black,12,0,17
Maize,28.94,58.91,26.54,Clayey,32,0,3
Wheat,28.86,52.28,28.12,Red,13,0,40
Ground Nuts,30.07,62.6,54.75,Clayey,8,15,17
Barley,38.21,60.25,49.83,Black,13,4,38
Sugarcane,40.0,80.0,53.26,Sandy,39,0,4
Millets,34.24,66.72,42.15,Clayey,26,4,23
Sugarcane,24.27,51.0,30.89,Red,17,1,18
Tobacco,29.16,58.29,45.56,Red,23,0,19
Oil seeds,36.0,70.93,50.56,Sandy,5,8,23
Barley,26.84,45.54,50.57,Loamy,12,14,17
Cotton,33.62,58.44,32.87,Clayey,27,3,20
Cotton,40.0,72.84,61.46,Loamy,13,0,37
Cotton,38.79,66.25,48.58,Black,38,0,0
Sugarcane,39.46,66.35,42.08,Sandy,4,4,26
Sugarcane,36.94,59.89,32.39,Black,5,9,34
Maize,25.12,58.53,38.28,Sandy,37,0,4
Sugarcane,29.65,73.8,41.76,Black,16,0,6
Tobacco,28.43,60.42,24.64,Red,17,3,21
Barley,25.87,58.43,64.21,Loamy,5,4,29
Pulses,23.42,55.62,26.64,Sandy,12,16,10
Paddy,30.41,57.63,37.84,Red,10,10,16
Oil seeds,30.87,53.52,41.73,Black,8,2,31
Millets,39.05,67.42,25.24,Black,7,1,32
Barley,27.98,63.97,45.35,Loamy,12,17,18
Barley,29.25,42.98,64.69,Black,10,11,16
Barley,29.23,44.55,33.21,Clayey,12,9,30
Millets,29.67,64.88,33.45,Sandy,43,2,3
Barley,33.14,49.95,36.02,Clayey,5,2,27
Sugarcane,25.08,59.42,37.34,Sandy,42,0,2
Ground Nuts,33.11,79.52,30.26,Black,14,0,40
Paddy,22.22,54.98,60.43,Loamy,15,8,18
Ground Nuts,27.93,47.92,50.02,Black,19,4,17
Tobacco,32.24,72.15,27.8,Red,19,0,20
Ground Nuts,38.46,72.39,28.01,Black,13,2,42
Barley,27.68,68.09,32.86,Red,44,4,1
Sugarcane,34.36,69.3,43.14,Loamy,24,2,16
Wheat,36.56,56.18,45.38,Loamy,24,0,14
Barley,30.88,44.61,40.83,Clayey,4,13,17
Barley,30.02,44.98,45.58,Loamy,21,0,22
Maize,39.16,66.36,55.82,Clayey,14,16,20
Maize,32.33,57.56,43.39,Red,15,0,39
Paddy,27.38,66.23,51.93,Loamy,9,13,8
Oil seeds,20.05,52.7,59.86,Black,36,0,0
Tobacco,24.55,42.48,48.77,Sandy,20,0,23
Pulses,26.95,60.35,33.66,Sandy,7,9,9
Oil seeds,30.28,66.13,41.03,Red,42,1,1
Maize,27.97,47.42,60.83,Clayey,13,3,18
Paddy,27.95,52.18,27.86,Red,41,1,0
Paddy,33.97,59.11,56.95,Black,15,0,33
Paddy,28.44,69.02,25.51,Loamy,37,0,0
Tobacco,27.49,53.12,50.69,Clayey,27,4,18
Ground Nuts,31.42,52.17,52.65,Sandy,11,8,17
Maize,38.35,71.0,65.66,Clayey,16,0,35
Tobacco,38.14,63.81,36.37,Loamy,11,3,34
Ground Nuts,24.54,57.8,26.75,Black,15,15,15
Maize,33.14,50.91,52.07,Red,16,0,38
Oil seeds,30.52,62.93,53.95,Clayey,34,0,3
Paddy,30.61,69.73,64.16,Loamy,39,3,0
Maize,31.52,62.74,54.75,Sandy,33,0,3
Millets,26.58,56.37,50.42,Clayey,18,3,16
Oil seeds,36.99,56.66,46.46,Clayey,34,1,0
Paddy,22.61,52.77,41.72,Black,10,1,4
Cotton,36.86,57.94,35.72,Loamy,7,9,35
Oil seeds,23.83,51.13,40.03,Clayey,18,0,19
Tobacco,25.43,62.17,53.4,Red,39,0,0
Paddy,38.58,64.3,54.91,Sandy,21,3,19
Millets,25.67,44.93,45.94,Sandy,19,0,15
Millets,40.0,68.24,47.7,Black,10,10,32
Barley,29.44,68.03,20.57,Clayey,41,0,4
Wheat,38.82,63.69,51.13,Sandy,4,23,20
Barley,28.68,58.87,64.36,Red,8,16,12
Maize,36.07,68.41,54.45,Clayey,16,9,9
Oil seeds,25.12,59.52,64.6,Clayey,39,0,0
Pulses,23.48,47.79,30.27,Clayey,14,14,7
Cotton,27.05,69.98,52.83,Loamy,8,3,11
Ground Nuts,30.76,67.49,42.88,Sandy,14,3,35
Oil seeds,26.44,47.39,51.83,Sandy,8,1,4
Pulses,31.34,52.86,27.31,Red,34,0,1
Paddy,29.79,66.3,62.12,Loamy,6,0,10
Ground Nuts,29.14,69.95,21.5,Loamy,0,16,17
Paddy,30.96,59.31,60.38,Sandy,6,0,18
Oil seeds,25.01,54.68,64.61,Clayey,11,4,8
Paddy,31.64,68.37,49.45,Black,41,0,0
Cotton,30.97,55.28,50.63,Sandy,11,0,36
Ground Nuts,33.8,58.8,28.44,Sandy,20,0,18
Millets,22.15,57.99,69.1,Red,40,1,0
Pulses,26.8,54.9,42.04,Sandy,14,4,44
Maize,28.23,66.99,61.65,Red,8,0,34
Wheat,25.96,52.8,57.24,Red,18,0,21
Maize,30.27,58.16,31.73,Red,11,8,12
Wheat,32.92,63.87,70.0,Sandy,9,5,32
Barley,37.04,63.94,35.24,Sandy,6,16,22
Barley,29.99,45.6,70.0,Clayey,32,0,3
Maize,26.87,55.79,38.33,Clayey,17,0,22
Barley,22.21,46.25,51.97,Loamy,9,0,9
Barley,26.15,60.28,36.97,Sandy,8,14,20
Tobacco,31.44,57.35,51.14,Clayey,14,0,37
Paddy,34.23,53.35,37.66,Clayey,5,0,11
Paddy,35.68,57.04,20.58,Sandy,9,2,34
Barley,25.31,65.02,24.18,Clayey,10,18,17
Ground Nuts,26.8,52.7,41.8,Loamy,6,3,15
Paddy,34.58,76.12,42.72,Clayey,15,0,33
Sugarcane,31.61,56.45,63.08,Sandy,9,0,35
Sugarcane,40.0,58.59,31.87,Sandy,40,1,0
Paddy,25.71,62.35,59.19,Sandy,10,0,34
Paddy,33.66,63.43,49.93,Black,5,22,19
Wheat,35.45,74.57,35.05,Black,12,0,36
Ground Nuts,37.13,72.24,29.37,Clayey,39,1,0
Pulses,30.16,43.34,25.27,Clayey,9,0,44
Tobacco,33.64,65.14,52.79,Sandy,16,11,10
Cotton,27.64,53.33,51.15,Red,11,1,34
Sugarcane,35.7,73.21,36.23,Red,9,4,9
Paddy,25.56,46.39,20.0,Black,5,12,26
Barley,33.6,55.53,49.42,Black,6,18,22
Maize,38.22,70.16,57.22,Clayey,7,0,9
Barley,30.18,51.81,29.94,Loamy,11,11,27
Paddy,25.29,59.98,64.0,Red,8,2,12
Millets,28.19,58.08,28.22,Red,17,1,33
Maize,36.38,70.01,60.43,Loamy,40,2,4
Oil seeds,29.04,51.75,59.95,Sandy,18,0,38
Tobacco,24.23,60.43,28.52,Loamy,11,21,16
Sugarcane,29.4,63.14,41.1,Red,10,4,40
Tobacco,38.43,75.91,25.65,Loamy,14,4,36
Barley,28.98,50.38,56.54,Loamy,12,0,11
Maize,27.21,57.02,67.38,Red,40,0,4
Cotton,29.16,52.87,32.38,Loamy,8,0,14
Sugarcane,26.2,58.33,54.24,Sandy,13,0,35
Barley,21.05,42.39,70.0,Black,12,3,8
Tobacco,31.39,65.28,47.83,Black,39,1,0
Wheat,30.04,44.38,31.72,Sandy,16,0,14
Maize,26.62,52.74,33.14,Red,15,3,45
Cotton,29.37,46.93,59.62,Sandy,12,0,4
Tobacco,24.04,48.68,40.49,Sandy,7,4,31
Ground Nuts,28.58,67.94,28.77,Black,37,0,0
Paddy,29.46,52.94,48.45,Clayey,10,11,19
Pulses,23.62,47.19,34.46,Loamy,15,1,42
Barley,27.88,43.64,55.1,Red,5,0,17
Cotton,32.45,66.79,49.1,Red,14,3,11
Ground Nuts,29.09,57.69,56.66,Red,12,0,14
Oil seeds,28.78,57.35,64.43,Sandy,31,3,0
Millets,25.5,45.0,31.33,Clayey,34,0,0
Pulses,26.98,68.44,39.49,Loamy,36,0,3
Pulses,24.19,50.1,34.02,Black,15,0,40
Paddy,28.26,55.11,46.68,Clayey,15,3,12
Sugarcane,32.63,56.39,70.0,Loamy,41,3,0
Barley,30.92,56.11,55.05,Clayey,13,0,11
Cotton,32.75,69.48,55.67,Clayey,21,4,17
Wheat,38.36,75.41,34.95,Red,11,13,34
Cotton,24.05,53.45,32.5,Loamy,17,19,13
Millets,38.64,57.63,62.51,Sandy,7,7,29
Wheat,29.68,62.09,51.54,Clayey,13,3,34
Wheat,28.58,61.21,35.39,Sandy,17,3,10
Maize,30.2,51.36,29.87,Loamy,33,0,0
Sugarcane,23.88,54.05,34.53,Sandy,1,22,15
Tobacco,24.53,47.17,38.35,Sandy,32,0,0
Cotton,40.0,73.73,30.74,Red,12,0,38
Ground Nuts,30.99,55.81,33.94,Clayey,6,1,10
Ground Nuts,32.0,44.93,39.49,Clayey,41,3,0
Ground Nuts,30.08,52.42,26.72,Red,3,9,27
Pulses,26.79,49.37,43.82,Red,5,0,16
Maize,25.77,47.79,44.15,Sandy,33,4,0
Cotton,31.83,62.84,55.56,Black,9,15,15
Maize,26.57,60.41,53.33,Red,8,8,18
Paddy,27.96,62.45,52.25,Red,14,11,28
Cotton,27.01,52.69,27.55,Sandy,18,0,36
Millets,26.62,49.63,47.94,Sandy,22,0,21
Cotton,26.5,59.39,29.76,Black,9,4,10
Barley,29.85,48.0,20.0,Red,5,5,26
Oil seeds,31.28,71.0,67.55,Red,26,4,22
Ground Nuts,31.03,56.07,46.54,Sandy,9,0,10
Sugarcane,28.53,50.22,28.54,Sandy,12,0,12
Ground Nuts,31.99,68.1,31.15,Loamy,0,15,21
Paddy,27.62,54.8,31.39,Red,17,0,22
Sugarcane,25.22,48.85,64.83,Clayey,5,0,9
Pulses,27.44,49.87,29.06,Black,43,3,0
Cotton,37.45,74.47,28.23,Red,10,2,28
Oil seeds,34.81,64.86,33.36,Black,16,0,39
Maize,26.17,55.85,65.64,Loamy,9,9,32
Sugarcane,33.55,63.26,49.37,Black,4,6,19
Wheat,30.57,51.96,42.72,Sandy,23,1,22
Ground Nuts,37.14,69.78,61.72,Sandy,17,0,35
Millets,32.97,79.08,28.62,Loamy,9,4,41
Tobacco,34.1,66.26,41.39,Sandy,6,2,9
Sugarcane,23.94,60.79,50.62,Red,2,17,13
Barley,26.45,51.02,41.39,Loamy,14,0,11
Barley,27.91,56.12,55.18,Sandy,32,0,1
Paddy,24.34,62.48,28.71,Loamy,17,0,10
Paddy,35.04,52.38,29.33,Red,18,0,20
Cotton,29.04,45.29,36.71,Clayey,9,4,33
Pulses,26.81,64.56,70.0,Clayey,9,16,10
Paddy,32.4,61.69,38.95,Black,9,4,36
Millets,20.3,51.89,24.85,Black,18,10,11
Sugarcane,37.37,58.9,54.37,Clayey,10,18,8
Paddy,32.64,56.48,33.02,Sandy,1,15,16
Paddy,35.42,55.91,25.75,Clayey,12,4,37
Paddy,35.12,60.79,26.45,Sandy,27,4,22
Paddy,31.46,59.07,67.98,Clayey,16,0,38
Ground Nuts,35.93,61.57,37.5,Loamy,8,9,31
Tobacco,20.63,44.57,64.79,Clayey,36,1,3
Paddy,29.83,63.99,61.91,Clayey,9,10,34
Barley,26.37,58.84,50.54,Clayey,13,10,25
Oil seeds,25.42,58.73,53.39,Red,4,11,27
Paddy,33.06,62.55,67.51,Black,11,16,14
Millets,24.37,42.57,25.32,Red,12,2,6
Oil seeds,37.26,67.14,45.88,Sandy,18,3,16
Wheat,22.49,47.55,30.52,Black,40,0,0
Cotton,31.89,62.35,27.3,Black,8,0,43
Millets,29.67,64.14,54.58,Black,10,8,25
Sugarcane,37.95,60.75,56.21,Loamy,35,2,0
Ground Nuts,35.78,62.29,42.45,Loamy,1,23,22
Wheat,30.73,70.83,42.3,Clayey,11,1,12
Millets,31.43,49.67,32.78,Clayey,9,2,33
Sugarcane,23.5,46.98,44.43,Sandy,1,20,20
Barley,28.49,56.61,36.96,Red,6,0,12
Oil seeds,31.64,69.93,26.31,Loamy,17,0,12
Barley,29.38,53.5,37.11,Clayey,9,1,3
Millets,30.63,48.47,42.44,Red,45,0,1
Maize,22.8,50.13,24.57,Sandy,11,3,44
Oil seeds,32.25,63.55,56.37,Loamy,11,3,39
Ground Nuts,28.23,46.91,30.9,Sandy,14,17,9
Pulses,31.75,46.07,32.2,Red,39,3,3
Wheat,28.62,60.33,42.04,Sandy,12,0,12
Sugarcane,32.22,48.92,28.62,Black,11,1,34
Millets,24.96,57.15,41.93,Loamy,22,0,23
Barley,24.72,49.17,70.0,Loamy,16,0,33
Barley,30.52,69.57,57.08,Red,8,0,11
Tobacco,35.87,63.1,51.54,Clayey,12,10,13
Maize,30.23,51.35,46.67,Black,38,0,0
Tobacco,34.48,80.0,52.95,Red,41,3,4
Cotton,27.91,58.92,33.61,Red,24,0,24
Sugarcane,28.2,46.89,48.92,Black,9,7,33
Barley,27.32,55.2,41.01,Black,10,2,40
Maize,23.91,44.08,34.26,Red,16,0,17
Wheat,27.49,50.47,40.81,Clayey,32,2,0
Paddy,33.2,59.06,38.13,Black,35,1,3
Paddy,26.61,64.82,70.0,Black,9,7,16
Cotton,26.96,57.09,63.16,Black,13,4,41
Barley,32.7,66.93,54.09,Black,9,8,34
Sugarcane,30.35,64.11,45.1,Sandy,34,0,4
Barley,38.32,58.04,29.6,Black,4,13,32
Millets,38.87,66.29,56.82,Black,42,3,0
Millets,25.68,65.12,32.55,Clayey,11,1,35
Ground Nuts,28.68,54.9,52.05,Black,11,4,6
Tobacco,22.25,51.9,65.54,Loamy,13,0,19
Paddy,22.04,60.41,51.67,Sandy,19,0,19
Oil seeds,21.1,51.51,46.0,Clayey,9,20,19
Cotton,28.23,63.31,41.67,Loamy,17,0,15
Cotton,22.8,50.11,38.86,Loamy,18,0,16
Paddy,29.82,63.7,20.39,Red,4,9,30
Barley,25.57,54.15,30.23,Red,43,0,3
Paddy,38.7,70.68,55.4,Sandy,11,0,33
Tobacco,29.85,48.35,49.94,Red,4,9,37
Cotton,29.5,46.63,46.49,Clayey,27,4,16
Maize,28.04,63.25,67.45,Black,14,2,35
Pulses,29.12,44.13,29.35,Red,14,3,10
Tobacco,26.52,58.92,34.29,Clayey,5,9,34
Cotton,21.31,57.18,24.62,Red,22,0,16
Tobacco,28.53,56.5,53.26,Loamy,21,0,23
Paddy,29.74,67.01,62.02,Loamy,15,11,15
Sugarcane,31.09,49.95,49.7,Loamy,7,13,18
Ground Nuts,30.64,48.22,36.77,Sandy,18,1,25
Sugarcane,25.61,54.53,30.19,Black,6,9,28
Pulses,27.97,47.17,23.87,Clayey,7,0,10
Pulses,33.96,74.09,54.5,Black,33,2,0
Ground Nuts,31.13,63.28,33.21,Clayey,31,0,0
Cotton,30.16,48.47,29.99,Black,11,0,12
Tobacco,27.03,54.61,29.22,Sandy,17,1,36
Millets,34.33,61.44,37.09,Black,11,0,14
Wheat,32.45,57.39,37.81,Loamy,38,0,0
Maize,20.25,57.16,58.47,Sandy,10,13,13
Cotton,29.45,64.13,38.78,Loamy,18,4,22
Pulses,33.61,71.46,47.12,Loamy,20,0,20
Wheat,27.8,66.95,64.26,Clayey,14,11,34
Sugarcane,26.61,57.49,20.0,Loamy,17,0,42
Maize,22.94,62.54,60.3,Sandy,7,3,19
Pulses,21.09,58.26,53.18,Sandy,25,0,22
Oil seeds,26.66,64.42,45.56,Sandy,23,0,24
Oil seeds,27.71,49.09,20.19,Loamy,14,2,40
Barley,29.06,51.8,55.09,Sandy,15,4,37
Pulses,30.52,56.23,50.8,Red,35,2,2
Cotton,34.08,50.64,63.2,Sandy,9,5,28
Oil seeds,27.39,44.22,57.71,Clayey,42,0,0
Pulses,35.58,59.73,38.2,Red,11,0,40
Sugarcane,31.55,56.81,69.3,Red,11,9,17
Wheat,21.26,40.17,21.0,Loamy,13,10,12
Wheat,23.21,54.01,47.49,Loamy,11,14,19
Tobacco,24.72,56.71,42.09,Clayey,21,0,25
Barley,30.01,73.84,51.09,Clayey,38,1,0
Millets,26.1,43.22,23.24,Sandy,8,0,7
Sugarcane,30.85,57.89,52.46,Loamy,11,4,12
Maize,31.0,66.62,40.41,Black,8,0,10
Barley,32.4,63.31,54.7,Red,36,0,0
Maize,29.03,60.03,35.31,Loamy,33,2,3
Barley,32.36,59.53,47.64,Red,8,4,14
Barley,30.19,57.73,35.0,Loamy,6,10,25
Cotton,29.96,55.46,24.12,Loamy,8,19,16
Wheat,36.83,69.28,25.17,Red,17,0,28
Barley,26.95,60.64,35.66,Red,35,4,3
Maize,31.23,44.6,25.08,Red,17,3,12
Cotton,33.78,51.39,47.6,Black,9,9,34
Ground Nuts,30.05,43.14,35.86,Loamy,31,3,0
Sugarcane,32.02,65.43,53.07,Loamy,7,14,32
Oil seeds,32.6,70.04,38.74,Black,45,1,3
Ground Nuts,30.26,62.42,39.3,Clayey,5,10,28
Oil seeds,32.38,64.54,42.94,Sandy,38,3,1
Maize,26.34,51.73,64.26,Red,6,4,10
Tobacco,35.41,64.82,37.5,Red,6,13,28
Maize,36.97,62.88,35.83,Clayey,39,0,0
Maize,37.09,64.38,48.85,Black,9,9,13
Sugarcane,27.52,63.71,48.66,Sandy,8,0,7
Pulses,24.48,64.2,53.94,Red,10,4,33
Barley,25.66,59.28,49.09,Black,10,0,17
Wheat,21.42,48.7,23.99,Sandy,15,15,14
Wheat,27.59,55.45,46.99,Sandy,27,3,24
Paddy,25.31,54.96,42.95,Loamy,10,1,32
Sugarcane,27.77,46.81,52.26,Loamy,25,1,22
Oil seeds,27.99,49.45,28.34,Loamy,5,1,10
Tobacco,25.31,52.69,46.3,Red,10,16,16
Paddy,20.9,47.22,38.74,Loamy,18,4,20
Maize,38.93,73.79,39.95,Red,17,3,12
Millets,32.5,52.21,45.37,Sandy,11,0,33
Tobacco,27.51,56.22,31.72,Clayey,17,0,20
Millets,30.2,52.48,47.01,Black,17,0,23
Cotton,30.46,57.4,50.66,Red,10,6,25
Millets,29.85,70.42,53.9,Loamy,5,13,15
Paddy,32.1,63.87,62.18,Loamy,14,17,9
Tobacco,29.02,56.08,69.64,Sandy,41,0,3
Pulses,37.77,68.79,52.51,Black,40,0,1
Barley,28.96,44.12,38.64,Sandy,38,3,1
Pulses,30.78,67.39,59.69,Black,6,7,29
Pulses,32.45,58.34,40.46,Red,20,2,23
Millets,29.13,44.19,38.55,Sandy,14,3,9
Tobacco,22.56,53.06,45.6,Loamy,32,1,4
Sugarcane,24.66,54.0,32.86,Clayey,39,0,4
Pulses,32.23,60.35,52.66,Black,7,0,12
Millets,33.28,59.63,23.84,Clayey,10,5,29
Oil seeds,30.38,53.03,38.43,Red,22,0,23
Oil seeds,33.24,67.38,66.34,Clayey,33,1,1
Sugarcane,24.63,45.95,37.32,Clayey,11,2,39
Millets,30.39,55.03,47.02,Red,37,0,0
Ground Nuts,21.24,47.35,32.53,Clayey,28,0,20
Barley,20.85,58.5,65.7,Black,34,0,1
Pulses,30.07,53.75,28.21,Sandy,13,3,42
Sugarcane,25.05,54.36,40.75,Black,8,0,37
Pulses,28.08,63.94,40.47,Red,26,2,16
